x-axis,y-axis,z-axis,voltage,current,temp
1.68,-2.22,1.96,5.11719,3.16723,32
-4.3,11.99,-7.07,5.07812,2.11149,32
4.55,-2.34,7.44,5.06836,1.84755,32
-2.89,8.02,-3.53,5.07812,2.11149,32
-1.86,1.92,-2.68,5.06836,1.84755,32
1.31,1.13,0.37,5.07812,2.11149,32
2.96,-8.56,5.31,5.07812,2.11149,32
0.89,6.62,-1.09,5.07812,2.11149,32
2.53,-2.04,1.59,5.13672,3.6951,32
-0.33,1.01,2.57,5.13672,3.6951,32
-4.85,4.24,-4.26,5.15625,4.22297,32
1.44,-4.48,1.1,5.10742,2.90329,32
-1.19,3.45,-0.91,5.09766,2.63936,32
3.45,-5.39,1.9,5.03906,1.05574,32
-3.08,5.16,-3.41,5.08789,2.37542,32
9.79,-17.28,15.98,5.09766,2.63936,32
-3.69,12.9,4.46,5.09766,2.63936,32
-2.35,3.08,-0.36,5.0293,0.79181,32
2.9,-6.61,2.44,5.11719,3.16723,32
0.89,-10.09,-0.97,5.06836,1.84755,32
-1.8,2.29,-0.85,5.10742,2.90329,32
-2.1,6.25,-2.62,5.07812,2.11149,32
7.78,-9.05,0,5.08789,2.37542,32
-2.47,7.47,0.98,5.04883,1.31968,32
-0.64,2.17,1.16,5.06836,1.84755,32
-2.1,7.41,-2.19,5.08789,2.37542,32
9,-6.19,6.1,5.07812,2.11149,32
-3.44,3.02,-10.18,5.09766,2.63936,32
1.98,-1.43,3.97,5.10742,2.90329,32
6.62,-0.27,9.21,5.06836,1.84755,32
-2.95,8.27,-0.42,5.05859,1.58361,32
3.57,-8.38,8.3,5.05859,1.58361,32
1.74,-2.28,-0.97,5.06836,1.84755,32
1.25,0.7,-1.34,5.07812,2.11149,32
-0.52,-2.47,-1.46,5.06836,1.84755,32
1.8,-1.73,3.72,5.06836,1.84755,32
-0.03,2.72,2.14,5.10742,2.90329,32
1.56,-4.6,5.07,5.05859,1.58361,32
-3.69,10.03,-7.19,5.09766,2.63936,32
-0.27,-1.19,-0.12,5.15625,4.22297,32
-0.58,3.51,-0.91,5.07812,2.11149,32
2.65,-5.7,5.07,5.10742,2.90329,32
-4.48,7.72,-5.91,5.06836,1.84755,32
0.83,-0.39,7.81,5.07812,2.11149,32
1.13,0.4,-1.58,5.09766,2.63936,32
3.2,-4.54,5.07,5.12695,3.43117,32
-3.14,5.83,-2.25,5.07812,2.11149,32
4.61,3.33,7.81,5.08789,2.37542,32
-2.77,0.16,-5.73,5.06836,1.84755,32
-1.31,0.64,0.92,5.03906,1.05574,32
7.23,-13.44,12.38,5.07812,2.11149,32
-6.92,8.08,-8.71,5.06836,1.84755,32
-3.87,10.22,-6.34,5.10742,2.90329,32
0.4,-1.86,0.43,5.07812,2.11149,32
0.95,0.89,2.69,5.12695,3.43117,32
-2.35,2.72,-0.36,5.06836,1.84755,32
1.86,-4.66,6.59,5.05859,1.58361,32
-3.93,2.23,2.02,5.09766,2.63936,32
3.02,-6.06,3.85,5.08789,2.37542,32
-3.63,10.95,-3.84,5.06836,1.84755,32
5.52,-11.43,7.08,5.08789,2.37542,32
-3.44,8.2,-6.82,5.06836,1.84755,32
0.95,-1.86,4.15,5.04883,1.31968,32
4.42,-3.87,6.41,5.07812,2.11149,32
-5.21,3.39,-9.87,5.10742,2.90329,32
-1.86,0.95,-3.1,5.11719,3.16723,32
-0.82,3.81,-2.07,5.05859,1.58361,32
1.31,-7.4,6.29,5.11719,3.16723,32
-8.38,21.5,-7.13,5.05859,1.58361,32
1.13,2.6,5.68,5.14648,3.95904,32
-2.71,11.25,-1.21,5.06836,1.84755,32
-1,7.17,-7.74,5.11719,3.16723,32
-1.55,4.06,-3.23,5.10742,2.90329,32
0.58,-4.9,1.22,5.13672,3.6951,32
-1.8,5.52,-1.4,5.10742,2.90329,32
-3.2,13.02,-1.34,5.05859,1.58361,32
2.84,-8.38,7.69,5.09766,2.63936,32
-3.14,6.25,2.2,5.08789,2.37542,32
3.14,0.89,12.87,5.07812,2.11149,32
-3.87,7.66,-6.46,5.06836,1.84755,32
0.83,-1.67,1.47,5.07812,2.11149,32
-0.39,-0.58,1.96,5.07812,2.11149,32
-1.86,10.22,-3.04,5.07812,2.11149,32
4.79,-6.61,4.09,5.03906,1.05574,32
-1.43,3.33,-4.51,5.10742,2.90329,32
5.95,-15.15,19.82,5.06836,1.84755,32
-4.66,1.13,-6.89,5.03906,1.05574,32
3.14,-5.33,5.37,5.04883,1.31968,32
-6.61,15.09,-9.75,5.05859,1.58361,32
2.29,-1.31,1.47,5.07812,2.11149,32
3.87,-3.75,6.53,5.08789,2.37542,32
-4.91,10.22,-6.21,5.05859,1.58361,32
-2.95,3.51,-10.91,5.08789,2.37542,32
-3.44,0.4,-2.31,5.05859,1.58361,32
1.44,-2.59,2.75,5.11719,3.16723,32
-4.36,1.62,-5.12,5.09766,2.63936,32
3.63,0.95,5.98,5.11719,3.16723,32
3.08,-4.6,3.6,5.11719,3.16723,32
0.28,0.77,2.2,5.10742,2.90329,32
-1.98,11.5,-1.09,5.10742,2.90329,32
1.13,-3.2,-0.91,5.11719,3.16723,32
-2.1,4.12,-2.13,5.11719,3.16723,32
-4.78,2.47,-9.57,5.07812,2.11149,32
0.83,-1.12,-1.95,5.10742,2.90329,32
-2.28,11.44,-5.06,5.08789,2.37542,32
3.26,-1.19,3.72,5.09766,2.63936,32
-6,0.03,-1.09,5.12695,3.43117,32
0.46,-1.67,1.53,5.08789,2.37542,32
-3.02,8.88,-3.23,5.03906,1.05574,32
-4.3,3.02,-5.06,5.13672,3.6951,32
5.52,-2.59,8.6,5.07812,2.11149,32
-4.72,7.96,-4.57,5.08789,2.37542,32
-1,0.52,-1.15,5.09766,2.63936,32
1.44,1.01,-4.93,5.13672,3.6951,32
1.19,-1.98,0.19,5.11719,3.16723,32
-3.08,7.66,-3.47,5.04883,1.31968,32
-1.43,-1.49,-1.7,5.09766,2.63936,32
0.15,2.96,4.82,5.11719,3.16723,32
1.98,-5.64,6.35,5.11719,3.16723,32
-1.06,8.08,-1.82,5.07812,2.11149,32
2.47,1.25,3.48,5.12695,3.43117,32
-1.43,-1.92,-4.14,5.07812,2.11149,32
-2.59,1.92,-4.63,5.07812,2.11149,32
4.67,-11.86,3.85,5.08789,2.37542,32
-2.1,4.91,-3.17,5.10742,2.90329,32
2.84,-3.87,3.79,5.06836,1.84755,32
-4.24,9.3,-6.52,5.14648,3.95904,32
8.33,-16.43,16.96,5.11719,3.16723,32
0.95,0.46,0.55,5.05859,1.58361,32
-4.66,8.75,-4.32,5.06836,1.84755,32
0.4,0.03,0.74,5.11719,3.16723,32
-5.76,10.46,-4.2,5.07812,2.11149,32
4.55,-5.64,9.09,5.05859,1.58361,32
-4.78,10.52,-7.62,5.12695,3.43117,32
3.39,-4.23,2.87,5.08789,2.37542,32
1.74,-1.06,1.9,5.07812,2.11149,32
-2.22,3.81,-1.46,5.08789,2.37542,32
-0.64,-1.98,2.81,5.04883,1.31968,32
2.23,-2.83,6.65,5.10742,2.90329,32
0.28,0.77,0.31,5.14648,3.95904,32
-4.17,8.69,-5.42,5.07812,2.11149,32
3.2,-6.8,12.69,5.09766,2.63936,32
0.7,1.44,3.6,5.12695,3.43117,32
-5.03,7.6,-4.26,5.09766,2.63936,32
-2.71,3.2,5.8,5.13672,3.6951,32
1.07,-2.28,6.1,5.13672,3.6951,32
-1.06,-1,-0.97,5.09766,2.63936,32
-1.19,3.45,-1.76,5.08789,2.37542,32
9.42,-10.27,13.72,5.07812,2.11149,32
-3.69,6.99,-5.24,5.07812,2.11149,32
-1.8,1.38,-2.37,5.12695,3.43117,32
-5.88,14.12,-7.19,5.09766,2.63936,32
2.72,-1.06,3.42,5.07812,2.11149,32
-0.82,-2.47,-3.59,5.12695,3.43117,32
-2.28,9.42,-1.03,5.08789,2.37542,32
0.03,-5.94,5.37,5.08789,2.37542,32
-1.19,5.4,-1.95,5.04883,1.31968,32
-1.55,2.78,-2.19,5.04883,1.31968,32
0.15,6.19,-4.26,5.03906,1.05574,32
-0.33,2.23,-0.54,5.10742,2.90329,32
-0.76,0.22,-0.79,5.10742,2.90329,32
-3.56,7.23,-3.71,5.07812,2.11149,32
2.47,-5.39,6.83,5.08789,2.37542,32
1.13,-1.25,2.87,5.05859,1.58361,32
-0.45,1.19,-1.15,5.09766,2.63936,32
-4.66,10.52,-13.78,5.07812,2.11149,32
2.96,-5.51,9.09,5.09766,2.63936,32
1.98,-0.82,1.53,5.11719,3.16723,32
-3.44,12.41,-5.42,5.09766,2.63936,32
4.55,-2.4,9.94,5.11719,3.16723,32
-1.37,4.49,-0.18,5.09766,2.63936,32
2.78,-6.98,7.5,5.07812,2.11149,32
1.44,-5.45,4.27,5.16602,4.48691,32
1.98,-4.48,1.9,5.09766,2.63936,32
0.58,-0.15,2.99,5.09766,2.63936,32
-2.89,5.95,-5.67,5.07812,2.11149,32
2.96,-3.38,10.19,5.04883,1.31968,32
-2.65,6.86,-2.86,5.10742,2.90329,32
2.53,-2.16,6.22,5.08789,2.37542,32
-4.97,14.49,-14.2,5.06836,1.84755,32
1.98,-7.4,1.35,5.08789,2.37542,32
5.28,0.1,1.1,5.07812,2.11149,32
-1.67,5.03,-4.32,5.06836,1.84755,32
2.78,-0.64,4.27,5.09766,2.63936,32
-0.45,0.64,-4.14,5.09766,2.63936,32
-0.45,2.23,-2.07,5.07812,2.11149,32
0.7,3.39,-1.46,5.10742,2.90329,32
-2.95,5.28,-1.52,5.07812,2.11149,32
-1.25,-1.55,2.75,5.05859,1.58361,32
3.2,-6.67,4.58,5.07812,2.11149,32
-4.05,3.75,-5.6,5.10742,2.90329,32
0.89,-4.23,-0.85,5.10742,2.90329,32
-4.48,9.06,-2.68,5.09766,2.63936,32
4.06,-1.25,4.94,5.11719,3.16723,32
-1.55,11.07,4.15,5.09766,2.63936,32
-4.3,6.44,-5.6,5.12695,3.43117,32
3.69,-10.7,3.05,5.12695,3.43117,32
-1.92,3.88,-0.48,5.10742,2.90329,32
1.86,-0.88,6.22,5.08789,2.37542,32
-0.88,1.86,-4.2,5.10742,2.90329,32
-6,2.05,-10.79,5.08789,2.37542,32
5.4,-8.87,9.82,5.03906,1.05574,32
-1.98,1.92,-0.3,5.06836,1.84755,32
-1.98,8.02,-0.6,5.09766,2.63936,32
-0.64,0.64,-0.3,5.06836,1.84755,32
-3.56,11.92,-3.29,5.09766,2.63936,32
6.5,-11.55,11.04,5.05859,1.58361,32
-4.72,13.88,-10.24,5.06836,1.84755,32
-5.27,6.19,-1.7,5.09766,2.63936,32
0.7,-2.59,2.63,5.05859,1.58361,32
1.01,1.56,0.92,5.11719,3.16723,32
3.63,-4.78,8.97,5.0293,0.79181,32
-2.35,10.95,0,5.04883,1.31968,32
-2.41,2.66,-2.37,5.04883,1.31968,32
5.22,-7.4,8.79,5.05859,1.58361,32
-1.8,10.34,-1.21,5.08789,2.37542,32
-2.22,7.29,-1.28,5.11719,3.16723,32
1.86,-0.94,4.27,5.12695,3.43117,32
0.03,0.95,3.11,5.04883,1.31968,32
3.02,-3.44,7.57,5.05859,1.58361,32
-4.97,11.01,-7.19,5.06836,1.84755,32
-4.6,8.51,-1.28,5.07812,2.11149,32
1.19,-2.28,4.15,5.08789,2.37542,32
1.31,5.28,2.44,5.10742,2.90329,32
4.97,-13.08,14.33,5.08789,2.37542,32
-0.82,4.97,-1.82,5.06836,1.84755,32
-1.37,3.57,-0.73,5.10742,2.90329,32
2.84,-0.21,3.66,5.05859,1.58361,32
0.64,-3.44,-0.06,5.07812,2.11149,32
-4.78,7.23,-1.4,5.07812,2.11149,32
1.56,-2.22,0.25,5.08789,2.37542,32
-2.95,9.12,2.14,5.08789,2.37542,32
1.68,-0.7,1.65,5.03906,1.05574,32
-2.95,9.42,-5.06,5.07812,2.11149,32
-3.81,3.75,-0.18,5.09766,2.63936,32
6.98,-12.77,12.2,5.10742,2.90329,32
1.01,-2.83,-0.67,5.12695,3.43117,32
-0.39,-4.05,-0.12,5.06836,1.84755,32
0.09,-9.78,2.63,5.11719,3.16723,32
-3.14,4.73,-3.59,5.08789,2.37542,32
3.87,-7.28,8.11,5.07812,2.11149,32
1.25,1.92,-2.07,5.11719,3.16723,32
-6.61,11.44,-4.02,5.05859,1.58361,32
2.17,-9.72,2.57,5.11719,3.16723,32
-3.63,10.4,-3.47,5.08789,2.37542,32
-3.56,2.17,0.98,5.16602,4.48691,32
2.65,-1.8,0.07,5.09766,2.63936,32
-2.65,5.95,-2.5,5.05859,1.58361,32
-1.92,1.68,-6.89,5.05859,1.58361,32
3.45,0.16,4.21,5.14648,3.95904,32
-2.77,7.53,-3.59,5.06836,1.84755,32
4.85,-10.64,15.25,5.08789,2.37542,32
-5.64,17.29,-9.2,5.10742,2.90329,32
-2.04,-0.27,-3.23,5.09766,2.63936,32
0.83,-7.95,4.03,5.15625,4.22297,32
1.86,-6,0.98,5.12695,3.43117,32
-1.8,8.2,-4.39,5.05859,1.58361,32
4.48,-5.03,6.22,5.05859,1.58361,32
-4.05,8.75,-9.93,5.14648,3.95904,32
5.95,-5.82,8.79,5.09766,2.63936,32
-4.42,5.28,-4.45,5.08789,2.37542,32
-2.1,5.89,-3.53,5.07812,2.11149,32
-1.06,-4.11,-7.68,5.07812,2.11149,32
-4.48,9.18,-3.17,5.09766,2.63936,32
0.89,-4.97,0.61,5.08789,2.37542,32
1.74,-0.27,2.26,5.05859,1.58361,32
-2.41,-1.43,-4.63,5.09766,2.63936,32
-1.25,10.28,-1.64,5.05859,1.58361,32
4.73,-3.81,10.8,5.05859,1.58361,32
-1.67,10.46,-0.36,5.09766,2.63936,32
3.57,-6.98,6.47,5.06836,1.84755,32
-1.8,6.38,-4.14,5.08789,2.37542,32
-3.26,8.39,-3.78,5.11719,3.16723,32
5.58,-9.72,3.18,5.08789,2.37542,32
-1.25,5.7,-0.67,5.09766,2.63936,32
-6.55,11.56,-4.75,5.08789,2.37542,32
6.92,-17.65,9.21,5.07812,2.11149,32
-6.74,1.99,-9.57,5.13672,3.6951,32
2.23,-2.16,7.02,5.12695,3.43117,32
-2.41,8.27,-6.09,5.04883,1.31968,32
-5.15,9.55,-5.12,5.07812,2.11149,32
0.76,-4.3,2.26,5.07812,2.11149,32
3.2,-0.64,2.81,5.05859,1.58361,32
-2.95,-0.33,-1.21,5.09766,2.63936,32
3.2,-5.45,3.54,5.03906,1.05574,32
-3.02,4.79,-5,5.08789,2.37542,32
-1.98,-0.82,7.99,5.10742,2.90329,32
1.98,-4.9,7.02,5.09766,2.63936,32
-2.71,5.95,-3.29,5.09766,2.63936,32
-2.89,8.63,-7.31,5.13672,3.6951,32
0.34,2.29,-0.97,5.12695,3.43117,32
-4.72,6.25,-5.54,5.08789,2.37542,32
1.74,-5.51,5,5.07812,2.11149,32
1.68,8.75,1.04,5.09766,2.63936,32
-2.71,9.42,-7.68,5.05859,1.58361,32
-0.76,4.42,3.18,5.07812,2.11149,32
3.87,-6.61,2.08,5.08789,2.37542,32
0.89,0.77,4.64,5.04883,1.31968,32
2.47,-1.25,5.61,5.08789,2.37542,32
0.09,6.86,-2.31,5.05859,1.58361,32
-5.58,8.27,-7.01,5.09766,2.63936,32
3.57,-0.45,9.27,5.07812,2.11149,32
0.03,0.4,-1.34,5.08789,2.37542,32
1.68,-1.67,8.91,5.12695,3.43117,32
-3.2,1.68,-5.73,5.05859,1.58361,32
-1,4,-2.68,5.04883,1.31968,32
5.22,-2.71,9.88,5.13672,3.6951,32
-1.74,3.63,-5.3,5.06836,1.84755,32
-3.08,4,0.07,5.08789,2.37542,32
2.17,-0.51,2.75,5.04883,1.31968,32
1.62,-1.73,5.13,5.06836,1.84755,32
2.23,-1.55,0.86,5.08789,2.37542,32
-3.75,9.36,-4.51,5.10742,2.90329,32
2.29,-3.56,5.92,5.05859,1.58361,32
2.78,-12.4,3.72,5.12695,3.43117,32
-6.06,5.46,-9.02,5.11719,3.16723,32
2.17,-3.26,4.21,5.04883,1.31968,32
-2.59,3.33,-7.56,5.14648,3.95904,32
3.87,-4.17,9.64,5.05859,1.58361,32
-2.35,4.73,-4.93,5.05859,1.58361,32
-3.08,14.91,-3.04,5.09766,2.63936,32
6.5,-7.04,2.87,5.10742,2.90329,32
-7.47,6.8,-7.98,5.13672,3.6951,32
0.7,-1.92,2.02,5.13672,3.6951,32
-3.44,2.35,1.22,5.12695,3.43117,32
4.3,-6.06,4.58,5.07812,2.11149,32
-1.55,10.16,-3.47,5.11719,3.16723,32
0.7,0.22,-1.03,5.08789,2.37542,32
2.59,-9.66,2.14,5.13672,3.6951,32
-0.64,-1.31,-3.53,5.04883,1.31968,32
-3.75,16.68,-4.02,5.08789,2.37542,32
-4.6,6.86,-6.46,5.07812,2.11149,32
-1.74,6.5,7.69,5.06836,1.84755,32
-2.22,5.4,-2.74,5.03906,1.05574,32
1.86,-5.33,4.7,5.17578,4.75084,32
2.96,-4.78,6.47,5.12695,3.43117,32
1.19,-0.51,7.87,5.10742,2.90329,32
-2.53,4,-5.12,5.09766,2.63936,32
-0.82,-3.81,5.25,5.12695,3.43117,32
-1.61,9.36,-2.19,5.11719,3.16723,32
-2.83,11.25,-6.09,5.07812,2.11149,32
2.41,-4.66,5.92,5.10742,2.90329,32
-2.04,15.4,3.3,5.11719,3.16723,32
4.12,-6.92,7.69,5.13672,3.6951,32
-3.44,9.61,-5.54,5.08789,2.37542,32
-0.39,0.7,-2.5,5.06836,1.84755,32
-0.52,2.84,-0.24,5.07812,2.11149,32
-3.02,5.16,-4.08,5.07812,2.11149,32
0.7,-1.49,1.22,5.10742,2.90329,32
-4.17,9.42,-4.57,5.07812,2.11149,32
2.78,-4.54,6.47,5.10742,2.90329,32
-2.47,6.86,-4.93,5.09766,2.63936,32
-1.37,-3.2,1.1,5.13672,3.6951,32
4.67,1.44,6.29,5.03906,1.05574,32
-2.1,6.44,-6.46,5.06836,1.84755,32
1.62,-6.86,2.93,5.12695,3.43117,32
-4.97,9.61,0.74,5.06836,1.84755,32
2.05,-2.47,2.69,5.07812,2.11149,32
-2.35,5.28,-2.86,5.10742,2.90329,32
1.19,3.94,6.47,5.10742,2.90329,32
2.05,-5.51,4.15,5.06836,1.84755,32
-3.81,4.3,-4.14,5.08789,2.37542,32
2.84,-0.03,0.92,5.10742,2.90329,32
-3.81,4.61,-2.74,5.10742,2.90329,32
1.13,-1.67,3.11,5.06836,1.84755,32
-2.77,1.68,-2.56,5.09766,2.63936,32
-2.04,1.07,-8.41,5.09766,2.63936,32
0.28,4.18,1.04,5.05859,1.58361,32
-3.99,2.53,-2.86,5.12695,3.43117,32
2.29,2.29,2.69,5.12695,3.43117,32
1.07,-2.4,3.66,5.10742,2.90329,32
-1.49,2.35,-2.62,5.07812,2.11149,32
-3.5,11.01,-4.02,5.06836,1.84755,32
4.3,4,9.64,5.11719,3.16723,32
-3.32,8.33,-2.8,5.07812,2.11149,32
-1.13,2.6,-1.21,5.07812,2.11149,32
-3.75,12.59,-3.96,5.07812,2.11149,32
0.64,-0.33,7.02,5.05859,1.58361,32
-1.67,3.94,-0.67,5.09766,2.63936,32
-5.45,5.89,-8.47,5.10742,2.90329,32
3.57,-10.82,1.41,5.09766,2.63936,32
0.95,5.22,3.79,5.07812,2.11149,32
1.98,-5.21,3.6,5.11719,3.16723,32
-3.93,6.74,-10.48,5.08789,2.37542,32
0.52,-6.67,4.88,5.0293,0.79181,32
-5.03,14.79,-7.31,5.07812,2.11149,32
-4.97,9.42,-7.31,5.13672,3.6951,32
4.3,0.4,7.44,5.11719,3.16723,32
0.76,5.7,0.37,5.05859,1.58361,32
4.91,-4.84,6.83,5.05859,1.58361,32
-3.02,5.77,-2.74,5.0293,0.79181,32
2.9,-6.43,4.88,5.10742,2.90329,32
1.74,0.22,0.31,5.08789,2.37542,32
-2.59,8.08,-3.96,5.08789,2.37542,32
2.59,1.01,2.93,5.13672,3.6951,32
-0.03,4.18,0.68,5.07812,2.11149,32
1.56,-0.76,-0.97,5.05859,1.58361,32
-0.45,-2.04,3.66,5.09766,2.63936,32
-2.35,-0.58,-6.58,5.10742,2.90329,32
1.86,-2.71,3.3,5.06836,1.84755,32
-0.76,7.84,-1.28,5.05859,1.58361,32
-4.05,8.51,-5.85,5.13672,3.6951,32
1.07,-1.19,1.83,5.10742,2.90329,32
-0.03,3.33,1.71,5.07812,2.11149,32
3.94,-7.53,14.27,5.09766,2.63936,32
-9.48,14.24,-15.18,5.04883,1.31968,32
-3.56,5.77,-3.9,5.04883,1.31968,32
4.67,-3.75,4.27,5.10742,2.90329,32
-0.76,0.64,-1.46,5.08789,2.37542,32
6.5,-4.42,8.85,5.04883,1.31968,32
-2.65,6.31,-2.92,5.10742,2.90329,32
4.79,-16.12,8.97,5.11719,3.16723,32
-1.67,5.52,1.71,5.10742,2.90329,32
-2.22,6.25,-5.97,5.04883,1.31968,32
1.92,-0.64,5.74,5.11719,3.16723,32
-2.71,11.19,-4.57,5.07812,2.11149,32
3.14,-4.6,3.85,5.13672,3.6951,32
-2.16,3.27,-3.96,5.08789,2.37542,32
2.11,7.53,5.13,5.08789,2.37542,32
2.23,0.83,3.24,5.07812,2.11149,32
-0.27,5.7,2.99,5.06836,1.84755,32
-1.55,0.7,1.29,5.06836,1.84755,32
0.28,8.14,-2.62,5.06836,1.84755,32
1.31,-2.4,2.08,5.07812,2.11149,32
3.26,-6.25,4.82,5.09766,2.63936,32
1.44,10.95,-3.78,5.15625,4.22297,32
1.01,-3.2,-2.43,5.11719,3.16723,32
5.09,-8.01,5.49,5.08789,2.37542,32
-2.41,6.25,-5.12,5.06836,1.84755,32
-1.86,4.73,-2.37,5.09766,2.63936,32
-3.14,4.67,-4.87,5.08789,2.37542,32
2.23,-3.38,3.6,5.08789,2.37542,32
-0.21,11.01,-5.67,5.08789,2.37542,32
-4.05,5.4,-6.09,5.10742,2.90329,32
2.84,-5.76,8.66,5.08789,2.37542,32
-2.89,2.96,-0.12,5.09766,2.63936,32
1.74,-5.88,-1.82,5.10742,2.90329,32
-6,5.58,-4.69,5.12695,3.43117,32
4.91,-4.97,9.27,5.07812,2.11149,32
2.53,1.92,-1.89,5.18555,5.01478,32
-2.65,9.55,-4.57,5.07812,2.11149,32
0.76,-3.56,8.11,5.06836,1.84755,32
-1.8,-1.19,-4.57,5.07812,2.11149,32
4.3,-7.65,5.31,5.04883,1.31968,32
-3.63,5.7,-6.03,5.07812,2.11149,32
1.44,5.46,1.65,5.12695,3.43117,32
1.25,-5.76,-1.4,5.09766,2.63936,32
-2.47,5.1,-2.13,5.05859,1.58361,32
2.59,-5.45,5.19,5.06836,1.84755,32
-0.76,3.33,-4.87,5.06836,1.84755,32
-1.8,-1.19,-3.17,5.04883,1.31968,32
3.69,-5.51,4.88,5.08789,2.37542,32
4.61,-7.04,6.29,5.06836,1.84755,32
-7.95,10.7,-11.82,5.10742,2.90329,32
-0.64,-2.28,-3.1,5.03906,1.05574,32
-4.3,6.62,-1.34,5.07812,2.11149,32
-5.21,17.9,-6.7,5.11719,3.16723,32
4.36,-5.39,3.54,5.10742,2.90329,32
-3.69,6.99,-8.71,5.07812,2.11149,32
-2.77,5.1,-4.75,5.08789,2.37542,32
4,-4.11,11.22,5.07812,2.11149,32
-1.43,7.35,-3.04,5.07812,2.11149,32
-0.09,1.19,2.5,5.08789,2.37542,32
2.96,-4.72,8.48,5.07812,2.11149,32
-2.65,4.55,-5.67,5.10742,2.90329,32
-0.58,-5.58,2.63,5.06836,1.84755,32
2.41,-6.98,3.11,5.09766,2.63936,32
-3.81,1.07,-3.1,5.15625,4.22297,32
6.01,-4.72,7.14,5.08789,2.37542,32
-5.33,11.92,-7.19,5.09766,2.63936,32
-0.39,-13.32,6.96,5.08789,2.37542,32
-0.82,7.66,-3.23,5.06836,1.84755,32
0.4,1.86,-6.76,5.05859,1.58361,32
-1.25,2.23,-0.54,5.12695,3.43117,32
0.28,0.7,2.32,5.11719,3.16723,32
0.7,-0.15,3.18,5.08789,2.37542,32
0.4,-3.08,3.42,5.07812,2.11149,32
-6,-0.21,-9.63,5.13672,3.6951,32
2.84,-0.45,8.05,5.08789,2.37542,32
4.73,-3.26,6.83,5.04883,1.31968,32
-4.91,8.45,-6.34,5.13672,3.6951,32
4.61,-7.89,6.65,5.07812,2.11149,32
-1.49,6.19,-5.6,5.06836,1.84755,32
-1,-0.51,-3.41,5.06836,1.84755,32
-1.61,4,-1.7,5.11719,3.16723,32
-1.98,5.64,-3.23,5.09766,2.63936,32
-2.83,0.16,0.43,5.05859,1.58361,32
5.09,-12.28,6.59,5.07812,2.11149,32
-3.75,4.67,2.5,5.14648,3.95904,32
4.3,-6.61,4.82,5.09766,2.63936,32
-1.55,5.4,-5.85,5.07812,2.11149,32
1.98,0.16,-1.15,5.09766,2.63936,32
3.63,-4.97,2.5,5.05859,1.58361,32
-1.67,6.74,-1.82,5.06836,1.84755,32
-0.27,-4.54,9.52,5.07812,2.11149,32
-2.1,3.14,-2.74,5.08789,2.37542,32
-3.5,7.17,-2.5,5.03906,1.05574,32
4.79,-8.44,7.44,5.07812,2.11149,32
1.86,3.08,1.71,5.10742,2.90329,32
-5.27,6.92,-5.12,5.05859,1.58361,32
0.58,-0.64,6.59,5.07812,2.11149,32
-0.33,-2.47,4.58,5.11719,3.16723,32
3.2,-3.38,3.66,5.08789,2.37542,32
-1.8,9.55,-2.74,5.06836,1.84755,32
-1,3.69,-5.06,5.08789,2.37542,32
5.03,-11.06,7.57,5.06836,1.84755,32
-1.67,-0.03,0.49,5.08789,2.37542,32
-0.64,7.23,-2.01,5.09766,2.63936,32
0.03,7.84,6.35,5.10742,2.90329,32
-1.19,4.73,-1.28,5.10742,2.90329,32
2.53,-3.08,6.29,5.07812,2.11149,32
-0.94,4.06,0.13,5.10742,2.90329,32
-6.55,12.05,-1.7,5.06836,1.84755,32
2.84,-7.53,5.43,5.08789,2.37542,32
-0.64,9.49,-0.91,5.09766,2.63936,32
-1.61,-4.78,8.24,5.08789,2.37542,32
-3.56,7.41,-6.76,5.04883,1.31968,32
-1.13,0.7,-1.09,5.07812,2.11149,32
6.62,-4.48,7.02,5.06836,1.84755,32
-1.98,8.94,-5.67,5.05859,1.58361,32
-3.26,8.75,1.1,5.07812,2.11149,32
0.95,2.78,1.96,5.11719,3.16723,32
3.02,-1.92,9.7,5.08789,2.37542,32
3.45,-6.98,0.07,5.12695,3.43117,32
-3.69,10.22,-5.97,5.12695,3.43117,32
-2.28,8.08,0.25,5.09766,2.63936,32
3.45,-8.56,5.43,5.14648,3.95904,32
-5.27,11.13,-6.03,5.07812,2.11149,32
2.53,-3.01,1.96,5.12695,3.43117,32
-4.3,14,-4.14,5.12695,3.43117,32
2.41,-4.6,7.02,5.07812,2.11149,32
0.03,6.01,1.65,5.10742,2.90329,32
-1.43,-7.04,3.3,5.11719,3.16723,32
4.73,-3.32,7.5,5.08789,2.37542,32
-4.17,10.34,-5.06,5.09766,2.63936,32
0.46,-2.83,4.27,5.08789,2.37542,32
-2.89,7.35,-6.76,5.04883,1.31968,32
2.29,-10.64,2.75,5.09766,2.63936,32
5.15,-4.17,14.09,5.07812,2.11149,32
2.47,-4.66,5.37,5.10742,2.90329,32
-3.32,8.69,-0.18,5.06836,1.84755,32
-1.61,-1.12,1.47,5.13672,3.6951,32
-1.43,9.73,-2.37,5.06836,1.84755,32
2.59,1.44,2.57,5.07812,2.11149,32
-1.06,5.46,-2.37,5.06836,1.84755,32
-3.26,6.01,-3.41,5.06836,1.84755,32
1.8,-3.93,8.85,5.05859,1.58361,32
-2.89,6.5,-1.52,5.15625,4.22297,32
4.24,-5.58,2.93,5.05859,1.58361,32
-2.35,9.42,-5.6,5.06836,1.84755,32
